연번,종목,명칭,소재지,관리자,상세페이지링크
574,전북특별자치도무형유산,전주 나전장(全州 螺鈿丈),전북 전주시,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=58&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=22&ccbaAsno=00500000&ccbaCtcd=35&ccbaCpno=2223500500000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
575,전북특별자치도무형유산,전주 낙죽장(全州 烙竹丈),전북 전주시,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=58&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=22&ccbaAsno=00510000&ccbaCtcd=35&ccbaCpno=2223500510000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
576,전북특별자치도무형유산,전라삼현승무,전북 전주시,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=58&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=22&ccbaAsno=00520000&ccbaCtcd=35&ccbaCpno=2223500520000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
577,전북특별자치도무형유산,부거리옹기장,전북 김제시,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=58&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=22&ccbaAsno=00530000&ccbaCtcd=35&ccbaCpno=2223500530000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
578,전북특별자치도무형유산,모필장,전북 익산시,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=58&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=22&ccbaAsno=00540000&ccbaCtcd=35&ccbaCpno=2223500540000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
579,전북특별자치도무형유산,전북 겨루기 태권도,전북,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=58&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=22&ccbaAsno=00550000&ccbaCtcd=35&ccbaCpno=2223500550000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
580,전북특별자치도무형유산,무주 안성낙화놀이,전북 무주군,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=58&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=22&ccbaAsno=00560000&ccbaCtcd=35&ccbaCpno=2223500560000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
581,전북특별자치도무형유산,진안고원형옹기장,전북 진안군,이현배,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=59&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=22&ccbaAsno=00570000&ccbaCtcd=35&ccbaCpno=2223500570000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
582,전북특별자치도무형유산,민속목조각장,전북 전주시,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=59&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=22&ccbaAsno=00580000&ccbaCtcd=35&ccbaCpno=2223500580000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
583,전북특별자치도무형유산,수건춤,전북,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=59&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=22&ccbaAsno=00590000&ccbaCtcd=35&ccbaCpno=2223500590000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
584,전북특별자치도무형유산,색지장,전북 전주시,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=59&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=22&ccbaAsno=00600000&ccbaCtcd=35&ccbaCpno=2223500600000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
585,전북특별자치도무형유산,지승장,전북 전주시,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=59&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=22&ccbaAsno=00610000&ccbaCtcd=35&ccbaCpno=2223500610000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
586,전북특별자치도무형유산,전주배첩장,전북 전주시,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=59&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=22&ccbaAsno=00620000&ccbaCtcd=35&ccbaCpno=2223500620000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
587,전북특별자치도무형유산,전주기접놀이,전북 전주시,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=59&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=22&ccbaAsno=00630000&ccbaCtcd=35&ccbaCpno=2223500630000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
588,전북특별자치도무형유산,여산 호산춘,전북 익산시,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=59&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=22&ccbaAsno=00640000&ccbaCtcd=35&ccbaCpno=2223500640000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
589,전북특별자치도무형유산,야장,전북 전주시,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=59&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=22&ccbaAsno=00650000&ccbaCtcd=35&ccbaCpno=2223500650000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
590,전북특별자치도무형유산,삼베짜기,전북 무주군,무＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=59&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=22&ccbaAsno=00670000&ccbaCtcd=35&ccbaCpno=2223500670000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
591,전북특별자치도무형유산,지호장,전북 전주시,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=60&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=22&ccbaAsno=00680000&ccbaCtcd=35&ccbaCpno=2222506110001&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
592,전북특별자치도무형유산,김제만경농요,전북 김제시,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=60&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=22&ccbaAsno=00690000&ccbaCtcd=35&ccbaCpno=2222506110002&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
593,전북특별자치도무형유산,전북향토민요,전북 전주시,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=60&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=22&ccbaAsno=00700000&ccbaCtcd=35&ccbaCpno=2222506110003&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
594,전북특별자치도기념물,조경단(肇慶壇),전북 전주시,전주시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=60&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00030000&ccbaCtcd=35&ccbaCpno=2333500030000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
595,전북특별자치도기념물,이병기선생생가(李秉岐先生生家),전북 익산시,이＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=60&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00060000&ccbaCtcd=35&ccbaCpno=2333500060000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
596,전북특별자치도기념물,지행당(趾行堂),전북 전주시,진주강씨 종친,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=60&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00070000&ccbaCtcd=35&ccbaCpno=2333500070000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
597,전북특별자치도기념물,남원교룡산성(南原蛟龍山城),전북 남원시,남원시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=60&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00090000&ccbaCtcd=35&ccbaCpno=2333500090000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
598,전북특별자치도기념물,익산미륵산성(益山彌勒山城),전북 익산시,익산시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=60&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00120000&ccbaCtcd=35&ccbaCpno=2333500120000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
599,전북특별자치도기념물,익산낭산산성(益山郎山山城),전북 익산시,익산시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=60&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00130000&ccbaCtcd=35&ccbaCpno=2333500130000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
600,전북특별자치도기념물,익산백제토기도요지(益山百濟土器陶窯址),전북 익산시,익산시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=60&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00140000&ccbaCtcd=35&ccbaCpno=2333500140000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
601,전북특별자치도기념물,남원금남재(南原錦南齋),전북 남원시,함＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=61&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00150000&ccbaCtcd=35&ccbaCpno=2333500150000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
602,전북특별자치도기념물,오목대이목대(梧木臺梨木臺),전북 전주시,전주시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=61&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00160000&ccbaCtcd=35&ccbaCpno=2333500160000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
603,전북특별자치도기념물,유애사(遺愛祠),전북 정읍시,유애사보존회,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=61&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00180000&ccbaCtcd=35&ccbaCpno=2333500180000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
604,전북특별자치도기념물,우금산성(禹金山城),전북 부안군,산림청,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=61&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00200000&ccbaCtcd=35&ccbaCpno=2333500200000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
605,전북특별자치도기념물,이석정선생생가(李石亭先生生家),전북 김제시,이＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=61&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00210000&ccbaCtcd=35&ccbaCpno=2333500210000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
606,전북특별자치도기념물,반계선생유적지(磻溪先生遺蹟地),전북 부안군,부안군,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=61&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00220000&ccbaCtcd=35&ccbaCpno=2333500220000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
607,전북특별자치도기념물,간재선생유지(艮齋先生遺址),전북 부안군,부안군,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=61&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00230000&ccbaCtcd=35&ccbaCpno=2333500230000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
608,전북특별자치도기념물,문학대(文學臺),전북 전주시,전주이씨 황강공종중,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=61&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00240000&ccbaCtcd=35&ccbaCpno=2333500240000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
609,전북특별자치도기념물,이치전적지(梨峙戰蹟地),전북 완주군,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=61&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00260000&ccbaCtcd=35&ccbaCpno=2333500260000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
610,전북특별자치도기념물,칠연의총(七淵義塚),전북 무주군,"산림청, 무주군",https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=61&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00270000&ccbaCtcd=35&ccbaCpno=2333500270000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
611,전북특별자치도기념물,정유재란호벌치전적지(丁酉再亂胡伐峙戰蹟地),전북 부안군,부안군,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=62&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00300000&ccbaCtcd=35&ccbaCpno=2333500300000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
612,전북특별자치도기념물,최호장군유지(崔湖將軍遺址),전북 군산시,군＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=62&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00320000&ccbaCtcd=35&ccbaCpno=2333500320000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
613,전북특별자치도기념물,만석보지(萬石洑址),전북 정읍시,정읍시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=62&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00330000&ccbaCtcd=35&ccbaCpno=2333500330000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
614,전북특별자치도기념물,마이산탑(馬耳山塔),전북 진안군,이＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=62&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00350000&ccbaCtcd=35&ccbaCpno=2333500350000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
615,전북특별자치도기념물,태평봉수대(太平烽燧臺),전북 진안군,"산림청, 진안군",https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=62&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00360000&ccbaCtcd=35&ccbaCpno=2333500360000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
616,전북특별자치도기념물,아막성(阿莫城),전북 남원시,남원시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=62&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00380000&ccbaCtcd=35&ccbaCpno=2333500380000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
617,전북특별자치도기념물,인촌선생생가(仁村先生生家),전북 고창군,고＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=62&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00390000&ccbaCtcd=35&ccbaCpno=2333500390000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
618,전북특별자치도기념물,사산리와요지(士山里瓦窯址),전북 부안군,부안군,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=62&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00400000&ccbaCtcd=35&ccbaCpno=2333500400000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
619,전북특별자치도기념물,백련사계단(白蓮寺戒壇),전북 무주군,대한불교조계종백련사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=62&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00420000&ccbaCtcd=35&ccbaCpno=2333500420000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
620,전북특별자치도기념물,효감천(孝感泉),전북 고창군,고＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=62&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00430000&ccbaCtcd=35&ccbaCpno=2333500430000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
621,전북특별자치도기념물,동고산성(東固山城),전북 전주시,전주시,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=63&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=35&ccbaKdcd=23&ccbaAsno=00440000&ccbaCtcd=35&ccbaCpno=2333500440000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y
